TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2021051962124,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021051962148,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021052962021,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2021052962065,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021052962082,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021052962090,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021052962105,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021053962040,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021053962111,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021059962015,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021059962032,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021059962039,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021059962069,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021059962080,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021059962094,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021059962156,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2021059962183,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021059962202,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021059962299,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021059962304,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021060962040,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021060962060,Physical Injury,Y,71,BLACK,MALE,Physical Force,Y
2021060962075,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021060962077,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021060962100,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2021060962101,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2021061962027,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021061962028,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021061962030,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021061962103,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021061962110,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021061962123,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021061962161,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021061962182,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021061962189,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021061962194,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021061962198,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021061962199,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021061962214,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021062962038,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021062962072,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021062962077,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021062962079,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021062962132,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2021062962153,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021062962155,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021062962171,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021062962180,Physical Injury,Y,64,BLACK,MALE,Physical Force,Y
2021062962193,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021063962033,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021063962049,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021063962056,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021063962075,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021063962083,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021063962115,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021063962121,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021063962151,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021063962243,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2021064962021,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021064962058,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021064962063,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2021064962108,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021065962031,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021065962039,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021065962057,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021065962061,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021065962117,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021065962121,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021065962139,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021065962156,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021065962198,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021065962212,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021065962247,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021065962268,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021065962271,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021065962284,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021066962015,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021066962017,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021066962039,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021066962047,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021066962067,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2021066962070,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2021066962078,Physical Injury,Y,13,BLACK,MALE,Physical Force,Y
2021066962078,Physical Injury,Y,14,BLACK,MALE,Physical Force,Y
2021066962111,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021066962127,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021066962131,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021066962139,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021066962144,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021066962157,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021066962160,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021066962178,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021066962179,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021066962183,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021066962185,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021066962194,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021066962204,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021066962215,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021066962222,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021066962224,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021067962041,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021067962043,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021067962061,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021067962109,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021067962123,Physical Injury,Y,2,BLACK,MALE,Physical Force,Y
2021067962131,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021067962150,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021068962015,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021068962082,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021069962035,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021069962049,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021069962059,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021071962023,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021071962072,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021071962099,Physical Injury,Y,62,BLACK,MALE,Physical Force,Y
2021071962130,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021071962139,Physical Injury,Y,62,BLACK,MALE,Physical Force,Y
2021071962143,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021071962170,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021079962015,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2021079962018,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021079962041,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021079962046,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021079962062,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021079962067,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021079962076,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021080962028,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021080962032,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021080962038,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021080962038,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021080962040,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021080962041,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021081962056,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021082962017,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2021082962030,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021082962035,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021082962043,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021082962045,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021082962045,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021082962049,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021082962051,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021082962052,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021082962087,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021086962041,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021086962082,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021086962092,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2021086962129,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021086962142,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021086962145,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021086962147,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021086962151,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021086962154,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021086962167,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021086962175,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021086962186,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021086962188,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021086962194,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021086962197,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021088962017,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021088962023,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021088962061,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021088962079,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021088962085,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021088962094,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021088962109,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021089962039,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021089962048,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021089962051,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021089962109,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021089962110,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021089962118,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021089962120,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021089962130,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021089962146,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021090962015,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021090962020,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021090962025,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021090962028,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021090962056,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021090962141,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021090962142,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021092962050,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021092962053,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021092962058,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021092962066,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021092962077,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021092962094,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021092962120,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021092962122,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021092962146,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021092962152,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021092962154,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021092962176,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021092962199,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021092962200,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021094962029,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021094962035,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021094962048,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021094962058,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021094962077,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021094962078,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2021094962100,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021094962162,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021094962195,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021094962196,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021094962214,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021094962261,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021094962270,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021094962314,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021096962018,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2021096962022,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021096962030,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021096962035,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021096962040,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021096962041,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2021096962085,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021096962104,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021096962123,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021096962128,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021096962134,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2021097962025,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021097962027,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021097962033,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2021097962093,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021098962034,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2021098962080,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021098962095,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021098962103,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021098962137,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021098962153,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021098962157,Physical Injury,Y,55,BLACK,MALE,Physical Force,Y
2021098962163,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021098962182,Physical Injury,Y,55,BLACK,MALE,Physical Force,Y
2021100962029,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021100962031,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021100962032,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2021100962053,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021100962071,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021100962128,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021102962020,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2021102962099,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021102962102,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021103962032,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021103962037,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021103962042,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021103962060,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021103962064,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2021103962075,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021103962080,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021103962092,Physical Injury,Y,55,BLACK,MALE,Physical Force,Y
2021103962105,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021103962111,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2021103962121,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021103962153,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021103962163,Physical Injury,Y,63,BLACK,MALE,Physical Force,Y
2021103962171,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2021107962056,Physical Injury,Y,77,BLACK,MALE,Physical Force,Y
2021107962077,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021107962081,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021107962101,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021107962108,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021109962099,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021109962109,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2021113962066,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021113962071,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021119962054,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021119962065,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021120962042,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021120962059,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021120962087,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2021120962090,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021120962098,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021121962040,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2021121962052,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021121962063,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021122962025,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021122962032,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2021122962084,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021122962107,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021122962119,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021122962140,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021122962141,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021122962151,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021122962159,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021122962161,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2021122962171,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021122962180,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021122962181,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021122962185,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021122962191,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021122962193,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021123962071,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021123962097,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021124962029,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021124962049,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021124962075,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021124962080,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021124962095,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2021124962103,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021124962112,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021125962049,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021125962053,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021125962062,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021125962063,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021126962049,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021126962086,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021127962068,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021129962064,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021131962034,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021132962019,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021132962023,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021132962038,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021132962060,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2021132962067,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021132962087,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021132962088,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021133962027,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2021133962045,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021133962077,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021133962113,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2021133962192,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021133962217,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021134962086,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021139962101,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021139962101,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021139962101,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021139962104,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021139962115,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021139962117,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
